,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
OSTARA,0.9670614577812144,0.968823626773686,0.6967012140893036,0.9553424396838418,0.961805436350853,0.8034255882769675,0.9217396863479526,0.9480737974963399,0.8606493327400201
OSTARA,0.9430319547647337,0.944401567502872,0.7173198991793102,0.9316525848939256,0.9423845237996761,0.8192610770379161,0.9114866519694756,0.9385584484803922,0.8882135420599064
OSTARA,0.9462638966472652,0.9481329903673086,0.7092572010697168,0.9342216470188135,0.9466875244093241,0.8117425545324444,0.9128737818841411,0.9410233968516141,0.8820139800301119
OSTARA,0.8461584374467168,0.859264155292084,0.5771785558279222,0.8025347270410633,0.8438811945396012,0.6171636684943779,0.7206960192863834,0.8155198903591141,0.6627265702073832
OSTARA,0.8733526940941045,0.8810271392986238,0.6724344074789036,0.8529476429846712,0.8797116713977773,0.7407242422188656,0.7847958879935472,0.8562430497377099,0.778115714354987
OSTARA,0.9603269322586027,0.9611337819333889,0.5883527145410945,0.9411129107080687,0.9503500630407544,0.6611774987989676,0.9085512966442907,0.9375508811646598,0.7429378449658273
OSTARA,0.9195459961549254,0.9287413904246676,0.7157689846941463,0.9120215811118934,0.9286592243628379,0.8088262043843308,0.8843195631787749,0.9213284235778264,0.8709348762161232
OSTARA,0.9266912038378827,0.9306112469506442,0.6997514642677093,0.9132193616186987,0.9251426129404122,0.7916145543247183,0.8670643771864237,0.9085079171109111,0.8403625560295205
OSTARA,0.9460953616910549,0.9462583028608499,0.6200441404854755,0.9150881051035498,0.9295610874539791,0.6954294931573073,0.8566936022483485,0.9060339905736766,0.7530643344238653
OSTARA,0.9449148623941005,0.9477170405397102,0.7371420383568882,0.9432426278768893,0.9508234116115721,0.8435231623041989,0.9377160468032101,0.9542961199562393,0.9170680521037656
OSTARA,0.9815484090861605,0.9816777431536334,0.7455132750682333,0.9814813880975369,0.9836594699788477,0.8738014548528112,0.982608101800687,0.9864636661141454,0.9518473252982423
OSTARA,0.9135096058272208,0.9167550049442972,0.6657754739150311,0.8844825676020042,0.9066743143378267,0.7443616285465419,0.8343640549679137,0.8897443974970504,0.8017743869437699
OSTARA,0.9683493482579023,0.96810546638215,0.745849790399074,0.9673500616366901,0.9697047616643738,0.8648053296916269,0.9681703579822034,0.9724031728935445,0.9396818588434872
OSTARA,0.9830185576525744,0.9827253718739657,0.7154816777905034,0.9753475031593642,0.9790044232151516,0.8344482775301428,0.9588545388970796,0.9730760681682344,0.9023490723549182
OSTARA,0.9552501243859942,0.9562054378810395,0.7391786165391633,0.9525850652480388,0.9598197089545129,0.8504209054281657,0.9487540059872197,0.9627125405420437,0.9243436376234505
OSTARA,0.919790125867428,0.9252695611030897,0.6806685635973899,0.9007084788400727,0.9208075461199347,0.7656053554764911,0.8443148744099632,0.8991285789537651,0.8100067967693478
OSTARA,0.8037532883952211,0.8127363912675921,0.5647565318144642,0.7532643213114273,0.8017704131892341,0.5907404821548354,0.6470067652936285,0.7673796729446368,0.6047150356086727
OSTARA,0.9332124239430386,0.9341245414818834,0.6793506947337143,0.908259763346173,0.9220970041981124,0.7674127919419776,0.8643964192237076,0.9072168745474414,0.8267039399650801
OSTARA,0.9514649144365123,0.9521240261410865,0.6534934019280029,0.9301748335151301,0.9409498791477781,0.7424397973518991,0.8928524763981659,0.9269748510887239,0.8118598706258754
OSTARA,0.935543442587361,0.9003492708217882,0.6580589009050442,0.9137838605776437,0.9281752738995125,0.7442013540249669,0.8776408802644521,0.9171387223820556,0.8145637166366204
OSTARA,0.8443502905535879,0.8523549155622969,0.6326207458440841,0.812883062522782,0.8461875809127026,0.6837234217937785,0.7232847664781447,0.8164628290976566,0.7090105962120988
