,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
MAPHEX,0.553724843805259,0.609248139782992,0.14844157771575212,0.48874986042544477,0.5214970050731687,0.3035895038905136,0.4430477779790623,0.5216815321327922,0.4556161640390747
MAPHEX,0.8917921774884362,0.9940207464233464,0.17975365162991175,0.7707164886849085,0.8127657841028973,0.3184418311018797,0.6416311843411655,0.7119044119230192,0.4754028299442387
MAPHEX,0.6654251493852271,0.7361899490735567,0.11625536467747045,0.5651364349834007,0.627220338803515,0.2698056739267766,0.4844799627596795,0.5853931056382152,0.42073218163535325
MAPHEX,0.8223630985825138,0.9283037045874113,0.12570277142308056,0.7158588052625564,0.7435055117830217,0.28426737655038525,0.6178256940561563,0.6645587246422173,0.4693483233780442
MAPHEX,0.6771970298105227,0.7534654354334868,0.1672542051728323,0.5840045695810782,0.6332503079706947,0.3061311447994743,0.49927746312285215,0.5946660130188128,0.44500364349743354
MAPHEX,0.6336169952142351,0.7041951694762995,0.12469572601721296,0.5555910712098844,0.588676039821616,0.2890506506092191,0.5012434491155976,0.5665207587454058,0.46644222034782395
MAPHEX,0.4347820215637439,0.4632877426903817,0.12100485509720173,0.4022863125491846,0.4155593056787356,0.2970846600635194,0.3867403531441475,0.4381191255481147,0.4822795667009227
MAPHEX,0.7788986768998701,0.8626736999915441,0.16989924369404544,0.6675751010088494,0.7324404098236917,0.3046088325780059,0.5499034571325525,0.6560277764351009,0.44188771799889326
MAPHEX,0.6350410789399915,0.706112751084761,0.12936617942703052,0.5371639116101049,0.5972176570592307,0.2716344686559736,0.45604190145244144,0.5666237708998549,0.4061680817589864
MAPHEX,0.8782906621472044,0.9880979655571647,0.14946407428530686,0.7808855753844354,0.8003603055749989,0.31028400489282904,0.6851751837559175,0.7061773312599905,0.5023308414881014
MAPHEX,0.5623833580725685,0.6220975664867807,0.13241301066136596,0.5000474770756999,0.5161990655262713,0.297010436523956,0.46258114458683863,0.5104773874179533,0.4722640422395132
MAPHEX,0.7800955087676351,0.8639820926973506,0.12911579825723368,0.6503773244437877,0.7313199841261583,0.26513017341692413,0.5203911325437737,0.6477761086054369,0.400030169996981
MAPHEX,0.8501890980746707,0.9468863135567612,0.18000082266569759,0.7356076054268029,0.783952971966032,0.3187333528344276,0.614589045355017,0.6932693052477427,0.4710777718885692
MAPHEX,0.606136584158131,0.6702363969055805,0.15739894119806982,0.5227357204582512,0.5724428577144434,0.29587895590699714,0.450389848498298,0.5542561334527912,0.4246201443014467
MAPHEX,0.9038135985499713,1.0,0.13185855184531653,0.8011497696270167,0.8079074512749429,0.29496219634022425,0.6986466971794398,0.7001970095864511,0.49451851205279834
MAPHEX,0.6142836183688768,0.6884117536598797,0.121734419677591,0.5163449639191862,0.5656222305084911,0.26175090895476527,0.4400857603176907,0.5460993421175284,0.3961157771688571
MAPHEX,0.6255781061001487,0.6939536909556823,0.14522635105045728,0.5357199877300036,0.5891147417759831,0.2868237673551398,0.4597030990392996,0.563869093767249,0.4212844257724743
MAPHEX,0.5824630527628544,0.634805447611883,0.18168726638675753,0.5125908540496571,0.5649259263009901,0.3248800548137201,0.45087742266355596,0.5505156527068916,0.4544723765747461
