,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
NURESYS,1.0,1.0,1.0,0.9803368226983201,0.9879016247386787,1.0,0.937764042436383,0.974721225438549,1.0
NURESYS,0.9879412991832178,0.9814770056861454,1.0,0.9594219719070154,0.9692810137382277,1.0,0.9181563711346915,0.9599155330780048,1.0
NURESYS,0.9910845767691714,0.9838843170829293,1.0,0.958476867677641,0.9691271304970536,1.0,0.9139882882718094,0.9582260500717281,1.0
NURESYS,1.0,0.9996405643171371,1.0,0.9700958834949109,0.9805640946328873,1.0,0.9207263177884836,0.965853361809569,1.0
NURESYS,1.0,1.0,1.0,1.0,1.0,1.0,0.9622230853067317,0.9946313724860193,1.0
NURESYS,1.0,1.0,1.0,0.9934381541358898,1.0,1.0,0.9463367376827556,0.9834751759054622,1.0
NURESYS,1.0,1.0,1.0,0.9873945295743093,0.9927898339481565,1.0,0.9511510935777653,0.9811634668308119,1.0
NURESYS,1.0,0.9984192596964564,1.0,0.9811217154365419,0.9875211738490015,1.0,0.9451218654231618,0.9771521521193046,1.0
NURESYS,1.0,1.0,1.0,0.9868084796243729,0.9932906805242174,1.0,0.947308732972941,0.9805774251835901,1.0
NURESYS,1.0,1.0,1.0,0.9914532650692615,0.9946209342929667,1.0,0.9668564692723685,0.9868230798209279,1.0
NURESYS,0.995751403139333,0.9875695601382861,1.0,0.9592392236219105,0.9705567116570102,1.0,0.9118323383598597,0.95841523125539,1.0
NURESYS,0.9892237333089258,0.9806164008170427,1.0,0.9515463575975628,0.9653243559079726,1.0,0.9045257919405182,0.9542855053385005,1.0
NURESYS,1.0,1.0,1.0,0.9732674858545827,0.9840969675889314,1.0,0.9238789109130735,0.9695417630047425,1.0
NURESYS,1.0,1.0,1.0,0.9917649536389357,0.9979691527088408,1.0,0.94762894291945,0.9825945871887913,1.0
NURESYS,0.9718883628487932,0.9623185286143547,1.0,0.9348739591821785,0.9481697264899124,1.0,0.8901497384645994,0.9413618061474675,1.0
NURESYS,1.0,1.0,1.0,0.9738240853942939,0.9835513014767543,1.0,0.9267442476128763,0.9690987840303322,1.0
NURESYS,1.0,1.0,1.0,0.9892646145616644,0.9943999197576278,1.0,0.9517299163591091,0.9816213533627817,1.0
NURESYS,0.9990232607324435,0.9940721594459884,1.0,0.9758816604037036,0.9828492807930369,1.0,0.9385090690082655,0.9727258278187437,1.0
NURESYS,1.0,0.9941073830973597,1.0,0.9660929786048567,0.9761194441921253,1.0,0.9183717887783904,0.9625306286755791,1.0
NURESYS,0.9816357167102958,0.9742345124240666,1.0,0.949713755683227,0.9609643036318735,1.0,0.9066892811290974,0.9521265209639086,1.0
NURESYS,1.0,0.9922549829465661,1.0,0.9639975033016082,0.9755041153039281,1.0,0.9163653943940018,0.9627033993118741,1.0
NURESYS,0.9989255576300947,0.9931779542488276,1.0,0.9714853175279855,0.9783681468111308,1.0,0.9297529585526748,0.9635814936247071,1.0
NURESYS,0.9992869065187517,0.9968690594053917,1.0,0.9869290166989895,0.9905340143639522,1.0,0.9627295787760825,0.9837496632447957,1.0
NURESYS,0.9992973944177149,0.9921919556224285,1.0,0.9661211018040712,0.9763278661426632,1.0,0.9205146640928058,0.963622559531439,1.0
NURESYS,1.0,1.0,1.0,0.9891608224832666,0.9947411349696368,1.0,0.9521764244954366,0.9828245323662957,1.0
NURESYS,1.0,1.0,1.0,1.0,1.0,1.0,0.967281859663971,0.995590696193406,1.0
NURESYS,0.999178941626816,0.9920255576137141,1.0,0.9668653736119127,0.976090238972775,1.0,0.9217075769817559,0.9638134861774809,1.0
NURESYS,0.9859068215073467,0.9780163997149303,1.0,0.9526479865866596,0.9635009290014546,1.0,0.9082014215667397,0.953782794402213,1.0
NURESYS,0.9812311464261062,0.9326270393294988,1.0,0.9405573350758066,0.9549102483689138,1.0,0.8929090504853188,0.9463307209435303,1.0
NURESYS,1.0,1.0,1.0,0.9982624407510617,1.0,1.0,0.9554517460957682,0.9879254892709106,1.0
NURESYS,1.0,1.0,1.0,0.9814152686487189,0.9894452212978493,1.0,0.9381269857273152,0.9753270106275896,1.0
NURESYS,1.0,1.0,1.0,0.9781877939546232,0.9865295690675319,1.0,0.9320052791653136,0.9720272568328843,1.0
NURESYS,1.0,1.0,1.0,1.0,1.0,1.0,0.9687037456773887,0.9972302075757028,1.0
