,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
MAPHEX,0.42829283217842223,0.45199699935790993,0.16247424873276672,0.3631174533492962,0.4224748889222429,0.2770546379449432,0.3130765142102397,0.45237129043329566,0.33114323662168993
MAPHEX,0.5067763726777929,0.5331907319603841,0.23588709299281962,0.4284279862849957,0.49434366769332705,0.33667928071395703,0.3580439995403628,0.505631751540987,0.38982011372219505
MAPHEX,0.5406758713822436,0.5661676199023865,0.2324767191640194,0.43904688162776534,0.5355346587346856,0.3205881569753914,0.3453021701204409,0.5241594027600379,0.35770021241963
MAPHEX,0.4269204103621408,0.43823859556880995,0.22456014907091085,0.3562600378134719,0.4083085006057844,0.3103228955556686,0.29223532374922573,0.4473909110286349,0.3376001373719801
MAPHEX,0.5070531431628283,0.5375655398265096,0.1932032667359489,0.40782653048634343,0.49596482465216646,0.2833877375130121,0.3265606095594438,0.49947168022952176,0.3282415750406311
MAPHEX,0.5576161897445661,0.5934397047697424,0.20195645909237508,0.45182033358792745,0.5471813282629087,0.2973803062724569,0.360620086274504,0.5312845773934246,0.3503184187589634
MAPHEX,0.37285184796507637,0.3811985367665794,0.1861354644181487,0.31583010022976216,0.36141427436449347,0.27800106217386195,0.2655211183821391,0.4091800046122007,0.30069660003215753
MAPHEX,0.6047854545083864,0.6444951172265038,0.23644366937006442,0.5055515195071154,0.5918091303335069,0.33875741276718235,0.41350393947944747,0.5658520571977638,0.40406354423614493
MAPHEX,0.4476318581757547,0.4652972574997379,0.19927627901776374,0.3745283654089206,0.4497669313151976,0.3018648989950333,0.3093798380026492,0.4676724332200869,0.3368990449084376
MAPHEX,0.4025404243120783,0.4213658232401128,0.1628333180105161,0.32957018189546106,0.39795502658794357,0.25590526295009697,0.2737588682231006,0.433894105732376,0.28587401656175754
MAPHEX,0.4322143293850534,0.453307849280288,0.17211690846018368,0.352454988148376,0.4301680700333305,0.2671092223757544,0.2891242293644102,0.45397826259929425,0.2998402613103316
MAPHEX,0.4178738870846234,0.4353317518685558,0.16541273913570678,0.334011309849127,0.4249954487706152,0.25418674075657344,0.2674751432881057,0.4439406597091651,0.27199733774267454
MAPHEX,0.4166132765674045,0.4324331368827792,0.18755466231279921,0.3501801111443381,0.41263144018939396,0.2878247830357639,0.2932073303960821,0.44575913895250235,0.321797060481807
MAPHEX,0.5575918574957148,0.5864426097619324,0.21762130840649394,0.45309800261175487,0.5562852609785043,0.3130959641036878,0.35649294126195136,0.5325451731365202,0.35412091135951224
MAPHEX,0.5810829450222168,0.6226441679698651,0.19356725459066854,0.47247210807728574,0.567959433913353,0.2938387911589967,0.3795661859478912,0.5448486876978825,0.356131879172431
MAPHEX,0.40598622779015786,0.4151701906695354,0.21352014665970792,0.3533965883910517,0.40740772501688793,0.322533098497993,0.3013943147860872,0.442579490287963,0.3577961234123565
MAPHEX,0.5552732507319219,0.5958691556015607,0.1982169407859664,0.459062956085921,0.5384008461890634,0.30191104985798606,0.3789561186127088,0.5312890661805568,0.36927421294819707
MAPHEX,0.412306619136385,0.4250865944089783,0.19183026923481483,0.3609695328369249,0.41976167357083055,0.3156809682223573,0.31320990403237475,0.44831121258100265,0.36646181763441454
MAPHEX,0.36511095924583864,0.37804178528064786,0.14908133013256142,0.3116702541061813,0.3660670525666253,0.25804116219764284,0.26907473497518536,0.41099118001397195,0.2888156050729163
MAPHEX,0.4825324318847473,0.5053081298472474,0.22088241907382908,0.40982543303315405,0.47939174732369855,0.3281013571686917,0.3442326721317593,0.4913871997785024,0.3786545704441999
MAPHEX,0.5448273470450777,0.566905390858335,0.23000273378802993,0.4382769447103297,0.5479347063094843,0.3176853879661294,0.3367621194952659,0.5247231554933364,0.3442231975538405
MAPHEX,0.5976685952697046,0.6377192042592277,0.22159324526811153,0.4852990115541786,0.5787073838187726,0.3125385664652307,0.3851277432330242,0.5566640787671576,0.3705958636040654
MAPHEX,0.34847753600649173,0.3543760398283711,0.16173443434216409,0.3078997648031547,0.3512658875043571,0.27797201264749655,0.26961365837410617,0.3997451293651728,0.30872172989313934
MAPHEX,0.37934159010401514,0.3953271971775037,0.1503184142354705,0.3202373911706522,0.37869870934895683,0.2572266835231422,0.2746150518934478,0.4201114771573711,0.2907920214534783
MAPHEX,0.5957632765222738,0.6402285918374869,0.19816521684509758,0.4882080155480931,0.5794899377067172,0.30043406130531874,0.395420264307621,0.5548516517832096,0.3688161150924626
MAPHEX,0.46515651180867235,0.4911355446814008,0.1756300448043175,0.3882124875430899,0.46391436520068235,0.286544057968646,0.3257020664166242,0.47683262532562676,0.3372950420006944
