,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
MULTIFORM,0.9263405957686155,0.9298932378287114,0.8638722801004516,0.9460865760360929,0.9510648856618564,0.899706557673785,0.9739612818319898,0.9678326747260471,0.9219001375667762
MULTIFORM,0.9566209407863652,0.9559629903432525,0.8801176485219028,0.9572027843402555,0.9605705780657439,0.9245441695990568,0.9571118814655393,0.9665510607902535,0.9389463441350127
MULTIFORM,0.9526246881705579,0.9528895828573175,0.8832220620812075,0.9573519150713342,0.9605107334104643,0.9248636539425933,0.9662281602611341,0.9696282833212572,0.941322467357013
MULTIFORM,0.9433133612964224,0.9468232115091296,0.8702392878988097,0.9614076098606934,0.9643983254304613,0.9100687112391057,0.9903594571184713,0.9791170674522822,0.9342004302798568
MULTIFORM,0.9523940203528066,0.9535530760079648,0.8763512202965237,0.9603207249838096,0.9638862388126207,0.9190634505305706,0.9742199403147165,0.9737767795944227,0.9383029513844277
MULTIFORM,0.9518176781595098,0.9535987660116975,0.8745902728868208,0.9631819486717118,0.9657416087017429,0.9169695633497732,0.9831664414658559,0.9775481261393417,0.9386131582193189
MULTIFORM,0.9633873377310086,0.9640068679997387,0.8614841480129457,0.970113281317431,0.9715665105604403,0.9089826478362434,0.9826745371860479,0.9800081444342078,0.9340190170006951
MULTIFORM,0.9173023181265114,0.9177615657453524,0.8643463172356748,0.9288585271832394,0.9325908775642436,0.8974835908683794,0.9409567322015194,0.9485474630014348,0.9110514074219355
MULTIFORM,0.9459234962226968,0.9460832694178758,0.8873926755758147,0.9508914468239067,0.953610193645607,0.9245052727704722,0.9607459295670009,0.9642306918635702,0.9397134046259329
MULTIFORM,0.9437413867569493,0.9448748056976767,0.8740264059926951,0.9531150836237408,0.9566628211200802,0.91390304930802,0.9682227888566725,0.9684752816132793,0.9320234587463335
MULTIFORM,0.9436534961583681,0.944554641757575,0.8625761896418743,0.9504760454844731,0.9561478321489125,0.9042414370843881,0.9590679826009215,0.9651648984601634,0.9220385237674645
MULTIFORM,0.9725495458510169,0.9725337897448741,0.8635424976942192,0.975312504459037,0.9767822476746681,0.914464734541974,0.9810368523611673,0.9820217925369817,0.9405130187370162
MULTIFORM,0.9408605693167975,0.9419477224680842,0.8816913584457498,0.949017988249343,0.9532958209560001,0.9187187143660532,0.962615991670508,0.9650356607735338,0.9346677739411592
