,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
CRYSTALACTOR,0.8538227954881978,0.854596434099415,0.7055653798619661,0.8058326067308524,0.833617568532501,0.7399676724506138,0.7160488001502079,0.8022858552102784,0.7069986672319605
CRYSTALACTOR,0.7271238520780873,0.7294052658873849,0.568807765892078,0.6458305515931474,0.6994487078411679,0.5477319089994283,0.5255514657810327,0.6647495578262688,0.4997147036290196
CRYSTALACTOR,0.663846632282484,0.6702677919803689,0.575132506788242,0.5826376265807771,0.6570572716348195,0.5418909525205738,0.4655182339346772,0.6234724704724126,0.47619173742371024
CRYSTALACTOR,0.6707590312055104,0.6700401781528,0.589864150611112,0.5834940276231113,0.6294303722654074,0.5576677663239876,0.4572351076735574,0.6026523673756493,0.47959373177232856
CRYSTALACTOR,0.7272161177964814,0.7322250923360256,0.6483136718456532,0.6590223120859934,0.7133909374491106,0.6379397664198914,0.5517665075964057,0.6823484500943358,0.5796216561564224
CRYSTALACTOR,0.7322963034638467,0.7390934843954297,0.6320212608806726,0.6645409752997702,0.7251978057441377,0.6218833254371862,0.5590918125646679,0.6904725982988611,0.5714131256261047
CRYSTALACTOR,0.7561927637861184,0.7547280641890047,0.6614423194159158,0.6784674811864123,0.713751933245921,0.6573812969722204,0.5498429122692727,0.6734600773201261,0.5758998118177451
CRYSTALACTOR,0.7268027871410263,0.7340546848218624,0.56780445199537,0.6537161990469051,0.7196576847215322,0.5481110651160039,0.5459903619348493,0.6831888315287589,0.5128554963689832
CRYSTALACTOR,0.7742465901423139,0.7754616076392241,0.6369710590880888,0.6969462073458879,0.7457078489073031,0.6357776415008022,0.5686443500834295,0.7013823934884532,0.5665148801690268
CRYSTALACTOR,0.7977924070936435,0.7988138768430083,0.7048682273020298,0.7389096385105379,0.7740375882704207,0.7195208004021494,0.633610248019209,0.7409991873535913,0.6594234085228959
CRYSTALACTOR,0.7855257447939497,0.7874003950267793,0.6875750579275514,0.721600004276422,0.7632836669435468,0.6966257788154067,0.6105918394865143,0.7270712006570271,0.6332605541196473
CRYSTALACTOR,0.7817236507330065,0.7840015895348064,0.7000456541352953,0.7170214748887386,0.7625583956774395,0.7084537037877786,0.6010864833989967,0.7230553916331357,0.6315983352785803
CRYSTALACTOR,0.780648022312119,0.7808404008268106,0.6588111333833887,0.707648272888935,0.7483023331353886,0.6623244700189743,0.5846129894003036,0.7082043243777848,0.5941997341213558
CRYSTALACTOR,0.7171971287791363,0.7243106483181665,0.6028111299486452,0.6392121881207226,0.7105385732440959,0.5844208789965256,0.5193451983369078,0.666398265887086,0.5209427971196698
CRYSTALACTOR,0.7608235749869284,0.7681210366202181,0.6476688908910364,0.7004265766466671,0.7563787440864511,0.6474535701337787,0.6036063106822939,0.7222289135150348,0.6081764919687515
CRYSTALACTOR,0.789414179594574,0.7880214818479948,0.6104221117425199,0.7061695434620741,0.7484038438637506,0.608302827697245,0.5663507968765545,0.6996371902060045,0.5388615603000817
CRYSTALACTOR,0.7691865954120916,0.7745016258449501,0.6390186613645461,0.7076873647346148,0.7564007226460989,0.639560111571846,0.6103355448495072,0.7251520241642537,0.6048190616845627
CRYSTALACTOR,0.8557101409630896,0.8550363943232101,0.6508374168824478,0.7911998777152339,0.8251424915883103,0.6749767396103439,0.6692956094418326,0.7793172963166826,0.6251006305140793
CRYSTALACTOR,0.8615017070985425,0.860915893238232,0.7304812661241824,0.8162013346341228,0.8403274760785201,0.7709899724824527,0.7262462763385886,0.8103033252430896,0.7288532292931513
CRYSTALACTOR,0.7712374414465968,0.7728482711375266,0.5967452355602703,0.6922716856781468,0.7424209584944352,0.5891951799602552,0.5664205700900652,0.6991528788388418,0.5363811165017413
CRYSTALACTOR,0.6683616026535862,0.6761104283764457,0.5797200222631068,0.583770447743685,0.6661187202725274,0.5471109946376079,0.4585211721288229,0.62212385275163,0.46932074244376487
CRYSTALACTOR,0.6804506379258302,0.6891985974716867,0.5954542459349786,0.6121518638158883,0.6807044930476559,0.5702713756098006,0.513116922138586,0.6552885036453249,0.525479722812234
CRYSTALACTOR,0.8615759010696513,0.8598209865860466,0.7068947152783511,0.806238313214497,0.831451505733282,0.7432858837042838,0.6968046698798098,0.7921341275290682,0.6884499771005709
CRYSTALACTOR,0.8546741042942373,0.8545726960684227,0.7281828136791797,0.8089786298356265,0.8345077581892366,0.7659065411798659,0.7197541627077291,0.8049415339347086,0.7246095096955754
CRYSTALACTOR,0.7613395739166635,0.7688082871720606,0.6391181161219768,0.7017434819804301,0.7569953000970885,0.6382322256429842,0.6074858034462853,0.7244146247019609,0.6045372925043608
CRYSTALACTOR,0.8270031463425828,0.8289522214498545,0.6810508957286936,0.7690357807037136,0.8071973940859506,0.7027631668071096,0.6653617639329338,0.7696262316957069,0.658089517098495
CRYSTALACTOR,0.8143800103949521,0.8172061658060509,0.6689666065858669,0.7564852417397947,0.7959304936977665,0.685436443307205,0.6570903675129998,0.7609519296846134,0.6477622260566347
CRYSTALACTOR,0.8392560231512739,0.8388747058921558,0.579066101787041,0.7700206620994241,0.8034797522130613,0.5841992002318728,0.6508455061459459,0.7585981058280449,0.5587968208585115
CRYSTALACTOR,0.6642083856975719,0.6646329451306172,0.5987202739852608,0.5813541074019317,0.627624703317929,0.5666277641292209,0.4618632620637962,0.6056051979491012,0.49248042740790554
CRYSTALACTOR,0.8553411153107631,0.8549636294559109,0.7567907575057763,0.8217200001010868,0.8404229097887729,0.7976867270077774,0.7535708052802609,0.8214709651911283,0.7670606718729638
CRYSTALACTOR,0.7891593378188128,0.7909213546985392,0.6651069547576763,0.7232961990048432,0.7644658348411656,0.6728881736818364,0.6123191326077072,0.7279614866687061,0.6189067365093919
CRYSTALACTOR,0.7665691838271886,0.769000247706206,0.5865751019242506,0.6848509320118987,0.7411344540426145,0.5761688739880154,0.5544989780871075,0.6937141334941328,0.5195329757651684
CRYSTALACTOR,0.8850562002590084,0.8837518851748044,0.5931856256892557,0.8259567522887963,0.8511871091852239,0.6127362288575136,0.7123904031110087,0.805818914443808,0.5957093898890494
CRYSTALACTOR,0.8100452230622031,0.8119781026415364,0.7176842825221496,0.7580521692293476,0.7931842268369516,0.7382290847856237,0.6624615914088955,0.7626225492066884,0.6864327580203391
CRYSTALACTOR,0.8237265623966941,0.8260817776693432,0.727166557130122,0.7805080406386472,0.8109318092879558,0.7541653138553863,0.700124377498349,0.7864085330774442,0.71870653960321
CRYSTALACTOR,0.8339976087138274,0.8322742417615375,0.6483002244326834,0.7658218029296794,0.7947742007975775,0.6653756173453323,0.6439159217056074,0.7485719092979892,0.6143962641829778
CRYSTALACTOR,0.7503132410812894,0.7561772517375697,0.579935500697848,0.6701914344748022,0.7374615625240196,0.5655454081542114,0.5446992880747157,0.6879856061335952,0.5113898040023586
CRYSTALACTOR,0.7003493056647345,0.7058969269617411,0.6153182995275017,0.6200188055841068,0.6888779998078246,0.5935303380763247,0.4965950372154374,0.6478104784611479,0.5169421004894512
CRYSTALACTOR,0.6851503266196313,0.6848819927775122,0.5732478259836231,0.5923324829148902,0.6487565817221387,0.5417173678253349,0.45571896093575354,0.612566111812818,0.4593328906074478
CRYSTALACTOR,0.6472611217632742,0.6457189083384498,0.6013222441426944,0.5626459716348523,0.598974136951823,0.5649039586607487,0.44161513041740796,0.5742852896506989,0.48273533317123574
CRYSTALACTOR,0.6499827511366475,0.654770008355194,0.5709149644867975,0.5750068915137756,0.633652057574998,0.5357962454279728,0.47119509263052783,0.618996150507701,0.4851797631147726
CRYSTALACTOR,0.7606077980862527,0.7639425373509217,0.5930188343870446,0.6792038779451457,0.7389072511193449,0.5823489175245645,0.5493417466941596,0.6905907018311754,0.5221266145427998
CRYSTALACTOR,0.8647026253556284,0.8632324663210212,0.7680279618747546,0.8330920371864575,0.8500949682656473,0.8131969158621761,0.7657767207003793,0.8327265474258827,0.777071457564752
CRYSTALACTOR,0.858292625195521,0.8590822066180587,0.6623106775909668,0.8025626636811264,0.8345887429853158,0.690110144601629,0.7000220110903812,0.795975505657827,0.6585061109078113
CRYSTALACTOR,0.8717818052291294,0.8710720613780227,0.665186151528053,0.8157421403345014,0.8432891334838577,0.6973496007941227,0.7082539071950074,0.802898688276343,0.6619672623365911
CRYSTALACTOR,0.6912464160996918,0.6952150219690264,0.5711716575873552,0.6013611837048952,0.6735953029416715,0.5414901954919243,0.46718342966724136,0.6286550912527376,0.4632133979452628
CRYSTALACTOR,0.7256947771820217,0.7286442945081887,0.6532482600539945,0.6542155385431652,0.7029877303915261,0.6419274127931472,0.5411133497598355,0.6725223991281566,0.5748499972660639
CRYSTALACTOR,0.8064169983610078,0.8100494738246018,0.6614992021398501,0.7454120778150336,0.7904381546989252,0.6744759820202761,0.641252539400841,0.7520305785566344,0.6318988330257436
CRYSTALACTOR,0.9110489517159759,0.9092589180599105,0.7368218357448271,0.8762394940381543,0.8905981819854644,0.7979584314386929,0.8010610223130366,0.8614241860004529,0.7779752404685053
CRYSTALACTOR,0.8094843216199995,0.8080225709814112,0.7046681675324569,0.7454911256581116,0.7749416345374418,0.7221118435008534,0.6278768806943656,0.7354708518343225,0.6490783520283301
CRYSTALACTOR,0.691063492466574,0.6918928571042493,0.6426039086960729,0.6129208914083395,0.6568880705161102,0.6200489810342689,0.49292371896651527,0.6304510100454637,0.5385807531218563
CRYSTALACTOR,0.8528276484370658,0.8522993318689523,0.6815270180897524,0.791174168585323,0.8251414405412849,0.7106517116624681,0.6723965380981529,0.7813676582059268,0.6520062138964846
CRYSTALACTOR,0.7687679065836758,0.7784491595857695,0.5662111482213943,0.71099283357684,0.7692091015853509,0.5565958237232078,0.6149964479483484,0.7375680386727385,0.5510942248530118
CRYSTALACTOR,0.6859763554314934,0.6939215819239751,0.567189491013149,0.6083023731191559,0.6833789100981117,0.5385440163912053,0.4958683664610111,0.6471426870514155,0.48737232344872133
CRYSTALACTOR,0.7679217811467998,0.771898415927902,0.6809836665894519,0.7044827410113991,0.7531677847155911,0.684643338054152,0.5969288921443493,0.7174026180820428,0.6237248268126663
CRYSTALACTOR,0.8156141918459343,0.8185698835471786,0.6626599186318859,0.758144955428964,0.7971153190754249,0.6786321267254303,0.6603773273064419,0.7627550492860313,0.6450403456379192
CRYSTALACTOR,0.7270243294112974,0.7286143427177777,0.6589189635170741,0.6515624666439477,0.6990432965107444,0.6472652518896096,0.5299858699779458,0.6650812202986813,0.5673306454287783
CRYSTALACTOR,0.8444652460351816,0.8470178654940315,0.6552150334771327,0.7912771061142654,0.8258034262539835,0.6781555370196019,0.6983248942736761,0.7910372841921821,0.656402119789283
CRYSTALACTOR,0.6157951367279594,0.6203547315644411,0.5696236671224242,0.5371656719237888,0.6027302305386526,0.5263914495821428,0.428551083997081,0.5886385251216075,0.45903323537812885
CRYSTALACTOR,0.6635833882378404,0.6661031804950001,0.5717096214907524,0.5818657545061598,0.6379529931145669,0.5379245290061273,0.4667325060804693,0.6161391848491589,0.4773972202321424
CRYSTALACTOR,0.9004739665127318,0.899597603782822,0.6297482571594422,0.8509594208718199,0.872166869985222,0.6624629808992158,0.7530009289549441,0.8326423919386268,0.6520073835162389
CRYSTALACTOR,0.79832139358658,0.7960481193630605,0.5851954008278102,0.712998119425209,0.7523345035038741,0.5807353504121091,0.5693025007922436,0.7007656979113954,0.5182655408026792
CRYSTALACTOR,0.879137209564718,0.8779692601197554,0.7276071860497032,0.8340531586285936,0.8569196756552772,0.7743929663009397,0.7413783107833303,0.8249520597791109,0.7328016326994531
CRYSTALACTOR,0.8627131302316376,0.8621201349691796,0.6829406944241136,0.806099261592517,0.8355176900309416,0.7157402890467937,0.6972924582387013,0.7955994725323573,0.6708915723978083
CRYSTALACTOR,0.8903386651643559,0.8902329977830805,0.6928301214402182,0.8460262745833507,0.8689556330868442,0.7371210316172928,0.7584802349541091,0.836174694990106,0.7161048993029688
CRYSTALACTOR,0.6217720611650712,0.6236242663072338,0.5786772534204675,0.5377622341709677,0.5964212955350618,0.5357539895237748,0.42000927645617014,0.5796445943242738,0.455435680588769
CRYSTALACTOR,0.8281390171092354,0.8273336190241347,0.7460548386535152,0.7839957489062132,0.805202300449228,0.7743450139918979,0.6971179211872937,0.7788139472326867,0.7236262524074415
CRYSTALACTOR,0.6800911031782865,0.6796939505981103,0.5852467799049162,0.595290596469888,0.6386466277262658,0.5553293691888784,0.4733959348613733,0.6124270188860002,0.48776413117477513
CRYSTALACTOR,0.8187058909338617,0.8168974689409705,0.6817955659214641,0.7495461262828268,0.7813693886779046,0.6993084472436465,0.6231522564733997,0.7370117854887209,0.6262831655946193
CRYSTALACTOR,0.805713686788007,0.808324373459872,0.609050096231415,0.7367587273666846,0.7825580538418926,0.6126295516175989,0.6229990198751921,0.7404967983040607,0.5764515924496717
CRYSTALACTOR,0.7369900390965824,0.742533492697185,0.6081108515750749,0.6558025630395393,0.7239429778650507,0.5941656444480927,0.5270284181534421,0.6745406427920088,0.5227558950025106
CRYSTALACTOR,0.8279025220806466,0.8298333332262786,0.6961185867287829,0.7737885893080269,0.809563601761625,0.7204752983924012,0.6758922638089381,0.7752189301519831,0.677300458698074
CRYSTALACTOR,0.8205052793510604,0.8196706736341162,0.6019703984812863,0.7417903295485926,0.7837880164065756,0.606470993386926,0.6033906151948789,0.7322614753988744,0.5480632853481974
CRYSTALACTOR,0.7033878533288298,0.7166558301677088,0.5687034795324052,0.6402516334724817,0.7181179596261068,0.5465170505008173,0.5485297043156654,0.6848864412003328,0.521463197021458
CRYSTALACTOR,0.74507277746895,0.7441521028899433,0.6395583992748585,0.6608457828572016,0.7058127904877625,0.6296735066219199,0.5237090055082106,0.6632756767845974,0.5409348743998893
CRYSTALACTOR,0.8804333066597737,0.8810719707293357,0.650920342302703,0.8301224931442034,0.8574488202098571,0.6829674581973065,0.7354210637824726,0.8207320554505636,0.6661918321939101
CRYSTALACTOR,0.8879658395207545,0.8865014952039404,0.7105456292681274,0.8419518705171499,0.8623193831511614,0.7574105095398604,0.7482776361717954,0.8274341787222844,0.723759445522066
CRYSTALACTOR,0.6369842965332141,0.6387662196142305,0.5902048423144142,0.5551977458077455,0.608898457453879,0.5517574420318305,0.4393454815539795,0.5920573755736467,0.47586814869751376
CRYSTALACTOR,0.7215840966463662,0.7207852043579424,0.6209465630244603,0.6353133796391051,0.6814442181040082,0.6031827721693973,0.5008023997653906,0.6430926189735998,0.5185256070572695
CRYSTALACTOR,0.7081802328984378,0.7211024186926784,0.5831904088173088,0.6473401111983186,0.721902802170125,0.5641108760126456,0.5580742150000114,0.690660100364956,0.5390098162339723
CRYSTALACTOR,0.8336521596231716,0.834554069706938,0.6535078033722768,0.7687933283824988,0.8079328016311793,0.6720512584365711,0.6523107272422474,0.7643008479166915,0.6234629662165957
CRYSTALACTOR,0.8689912829313333,0.8679316113738492,0.5864900692817525,0.8036223200798782,0.8344859265633249,0.6003315999189074,0.6812412834657724,0.7869996887910056,0.5738184048470047
CRYSTALACTOR,0.7376660021590319,0.7403481664487098,0.6518273037218915,0.6587124610707221,0.7154434650772619,0.6421319322618879,0.5291237581956314,0.6718717027831701,0.5551435043794363
CRYSTALACTOR,0.8719733936852939,0.870755676548881,0.6736750416848295,0.81366700553441,0.8424282477296561,0.7074941713304586,0.698621215548797,0.7996744467773649,0.660110574636542
CRYSTALACTOR,0.7879762428147603,0.7888926016153108,0.6672453667267053,0.72267308708508,0.7586459517417854,0.6749072485360414,0.613366216603333,0.7243152810682354,0.6226436883335392
CRYSTALACTOR,0.8646683123320745,0.8646524102919348,0.66202284992428,0.8106239144521789,0.8374083869784401,0.6915631441074603,0.711008677166878,0.8000204648235453,0.6648273253374379
