,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
OSTARA,0.837250876632082,0.8378803231869963,0.6565160168718019,0.7833394762699281,0.8152030199528569,0.7070987811727142,0.6803536849597845,0.7804129402773501,0.6814293273874868
OSTARA,0.7080729154135543,0.7103061287059386,0.5185047161898474,0.6181160726058574,0.6776138762242147,0.511520554159017,0.4848134717088328,0.6392229038097467,0.47082333650506225
OSTARA,0.6402164475138701,0.6468827690460073,0.524887112304283,0.5514322050264532,0.6329907931820187,0.5055966345093212,0.42428054514488595,0.5969648839844918,0.4475899981424775
OSTARA,0.6468808517384056,0.6459289044598878,0.5397537965862874,0.5520935762763027,0.6030817570857351,0.5215572173066465,0.4164042519831316,0.5749235085746813,0.4512507053317493
OSTARA,0.7032289007494764,0.7083955686679101,0.5987391922486042,0.6285553137085133,0.6890816655717751,0.6027520586873906,0.5099504785617917,0.6558469475844169,0.5519162326367574
OSTARA,0.7099163858937564,0.7169954339091806,0.5822975088214131,0.6351726269844825,0.7025219339879036,0.5867029113952134,0.5175343502441637,0.6647155917310291,0.5436725473314574
OSTARA,0.7340829755998102,0.7323189387438951,0.611988136367334,0.6493989862715567,0.6890632554160186,0.6224318443141154,0.5093191809326117,0.6462576570007432,0.5479612349338168
OSTARA,0.7075598961433476,0.7150615563614342,0.5174922692969939,0.6260203716007848,0.6988986663015267,0.5119017495744934,0.5047766455560914,0.6582384677611413,0.48391457526119774
OSTARA,0.7554223844418673,0.7565839867106559,0.5872926609748989,0.670445712368727,0.7247464499257912,0.6009828335005428,0.5290551950472413,0.6764972677653067,0.5387043097440598
OSTARA,0.7753055721920297,0.7762169959344458,0.655812139912257,0.710635488879425,0.750442263645072,0.6850779465538842,0.5936706147901096,0.7152413531052781,0.6319079832446183
OSTARA,0.7636125341922158,0.7654617556763668,0.6383604579028689,0.6934561733660575,0.7403506181792835,0.6621509303520612,0.5704388009514155,0.7015050959402507,0.6057855812048506
