rec_id,lab_id,site_id,horizon,depth_cm,quartz_pct,tot_k_fs_pct,tot_plag_pct,tot_flds_pct,tot_14a_pct,tot_10a_pct,kaolinit_pct,tot_clay_pct,gibbsite_pct,calcite_pct,dolomite_pct,aragon_pct,tot_carb_pct,analcime_pct,heuland_pct,tot_zeol_pct,gypsum_pct,talc_pct,hornbl_pct,serpent_pct,hematite_pct,goethite_pct,pyroxene_pct,pyrite_pct,other_pct,amorph_pct,ag_ppm_q,ag_ppm,al_pct_q,al_pct,as_ppm_q,as_ppm,ba_ppm_q,ba_ppm,be_ppm_q,be_ppm,bi_ppm_q,bi_ppm,c_tot_pct,c_tot_pct_q,c_inorg_pct,c_inorg_pct_q,c_org_pct,c_org_pct_q,ca_pct_q,ca_pct,cd_ppm_q,cd_ppm,ce_ppm_q,ce_ppm,co_ppm_q,co_ppm,cr_ppm_q,cr_ppm,cs_ppm_q,cs_ppm,cu_ppm_q,cu_ppm,fe_pct_q,fe_pct,ga_ppm_q,ga_ppm,hg_ppm_q,hg_ppm,in_ppm_q,in_ppm,k_pct_q,k_pct,la_ppm_q,la_ppm,li_ppm_q,li_ppm,mg_pct_q,mg_pct,mn_ppm_q,mn_ppm,mo_ppm_q,mo_ppm,na_pct_q,na_pct,nb_ppm_q,nb_ppm,ni_ppm_q,ni_ppm,p_ppm_q,p_ppm,pb_ppm_q,pb_ppm,rb_ppm_q,rb_ppm,s_pct_q,s_pct,sb_ppm_q,sb_ppm,sc_ppm_q,sc_ppm,se_ppm_q,se_ppm,sn_ppm_q,sn_ppm,sr_ppm_q,sr_ppm,te_ppm_q,te_ppm,th_ppm_q,th_ppm,ti_pct_q,ti_pct,tl_ppm_q,tl_ppm,u_ppm_q,u_ppm,v_ppm_q,v_ppm,w_ppm_q,w_ppm,y_ppm_q,y_ppm,zn_ppm_q,zn_ppm,
2813,C-325903,6955,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,6.47,,3.6,,586,,2.7,,0.28,,,,,,,,0.61,,0.1,,85.5,,8,,26,<5,,,15.4,,2.03,,17,,0.02,,0.06,,2.47,,47.1,,27,,0.32,,1060,,3.06,,1.78,,38.7,,11.4,,420,,26.1,,121,,0.03,,0.47,,4.1,<0.2,,,2.4,,132,<0.1,,,11.7,,0.3,,0.6,,2.8,,37,,2.7,,23.1,,73
2814,C-327741,6996,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,6.67,,3.5,,682,,2.1,,0.43,,,,,,,,1.2,,0.2,,103,,10.7,,22,<5,,,37.4,,4.12,,17.8,,0.01,,0.05,,2.9,,57,,19,,0.42,,492,,1.97,,1.77,,19.9,,13.4,,640,,30.2,,146,,0.02,,0.53,,6.4,<0.2,,,1.8,,267,<0.1,,,16.5,,0.48,,0.6,,2.1,,100,,3.2,,22.6,,57
2815,C-323895,7147,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,3.77,,7,,363,,1.8,,0.2,,,,,,,,8.22,,0.4,,49.7,,8,,28,<5,,,13.6,,1.87,,9.72,,0.02,,0.03,,1.05,,24.7,,24,,0.51,,651,,0.68,,0.47,,7.9,,17,,550,,13.8,,56.9,,0.04,,0.46,,8.5,,0.4,,1.2,,141,<0.1,,,7.8,,0.2,,0.4,,2.7,,44,,1,,17.9,,48
2816,C-325893,7151,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,3.02,,3.6,,341,,1.1,,0.21,,,,,,,,0.26,,0.1,,36.4,,3.8,,22,<5,,,35.7,,1.31,,6.6,,0.01,,0.02,,1.33,,18.7,,16,,0.27,,234,,0.53,,0.44,,7,,8.4,,220,,10.9,,56.4,,0.01,,0.45,,3.5,<0.2,,,1.1,,70.4,<0.1,,,5,,0.19,,0.3,,1.1,,33,,0.8,,9.5,,88
2817,C-325768,7211,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.14,,8.3,,422,,1.5,,0.13,,,,,,,,1.95,,0.2,,60,,6.9,,28,,6,,13.4,,2.15,,14,,0.02,,0.03,,1.88,,29.7,,30,,1.2,,219,,1.17,,0.81,,10.9,,11.7,,630,,18.7,,88.9,,0.03,,0.91,,8,,0.3,,1.8,,113,<0.1,,,9.7,,0.26,,0.5,,2.4,,55,,0.6,,18.8,,68
2818,C-325916,7231,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,3.64,,6,,340,,1,,0.16,,,,,,,,11.4,,1,,54.7,,5.5,,26,<5,,,13.2,,1.69,,8.01,,0.03,,0.03,,1.41,,31.3,,23,,0.67,,374,,1.22,,0.57,,13.8,,11,,440,,16.4,,64.9,,0.05,,0.63,,4.6,,0.7,,1.2,,156,<0.1,,,6.7,,0.24,,0.4,,2.9,,36,,0.9,,16.7,,48
2819,C-326014,7316,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.79,,3.1,,734,,0.9,,0.12,,,,,,,,2,,0.1,,41.1,,6.8,,14,<5,,,9.8,,1.97,,11,<0.01,,,0.02,,1.75,,22.3,,13,,0.39,,346,,0.41,,1.49,,4.8,,10,,380,,13.9,,61.3,,0.01,,0.46,,3.6,<0.2,,,0.8,,416,<0.1,,,5.1,,0.18,,0.3,,1.2,,55,,0.4,,9.7,,36
2820,C-323880,7407,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.27,,4.5,,450,,1.6,,0.15,,,,,,,,5.8,,0.3,,51.5,,6.7,,27,<5,,,13.2,,1.93,,9.32,,0.02,,0.03,,1.59,,27.5,,24,,1.21,,370,,0.59,,0.61,,9.5,,12.1,,380,,15.2,,67.8,,0.03,,0.63,,6.8,<0.2,,,1.4,,158,<0.1,,,9.5,,0.29,,0.4,,2.2,,43,,0.7,,16.3,,44
2821,C-327726,7508,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.48,,7,,716,,1.2,,0.13,,,,,,,,3.29,,0.1,,55.1,,6,,17,<5,,,13.5,,1.62,,10.4,<0.01,,,0.03,,1.85,,25.3,,27,,0.72,,252,,0.63,,1.13,,10.2,,11.2,,450,,14.4,,76.1,,0.03,,0.67,,5.1,<0.2,,,0.9,,379,<0.1,,,6.6,,0.25,,0.4,,2,,48,,1,,16.9,,37
2822,C-323885,7572,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,3.88,,5.4,,489,,1.4,,0.15,,,,,,,,3.75,,0.2,,46.9,,6.4,,17,<5,,,11.8,,1.6,,9.28,,0.02,,0.03,,1.35,,24.2,,18,,0.48,,300,,0.57,,0.72,,10.4,,10.7,,440,,14.8,,66.1,,0.03,,0.59,,6.2,<0.2,,,1.3,,145,<0.1,,,7.9,,0.22,,0.4,,1.7,,40,,0.9,,13.4,,40
2823,C-327724,7700,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.82,,3.6,,485,,1.4,,0.28,,,,,,,,0.77,,0.3,,47.5,,4.2,,11,<5,,,22.7,,1.83,,12.1,<0.01,,,0.03,,2.51,,23.1,,27,,0.32,,219,,0.78,,0.99,,13.8,,9.5,,240,,18.1,,122,,0.01,,0.73,,4,<0.2,,,1.5,,92.6,<0.1,,,7,,0.24,,0.5,,1.3,,35,,1.2,,18,,43
2824,C-326034,7723,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.37,,5.4,,634,,1.4,,0.18,,,,,,,,1.23,,0.1,,54.6,,5.8,,18,<5,,,14,,1.78,,11.5,,0.02,,0.03,,1.84,,28,,21,,0.46,,302,,0.68,,1.06,,11.3,,10.2,,310,,17.5,,69.2,,0.02,,0.83,,5.7,<0.2,,,1.2,,135,<0.1,,,9.2,,0.28,,0.4,,2.1,,51,,0.9,,15,,40
2825,C-326009,7828,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.93,,3.7,,466,,3.6,,0.17,,,,,,,,1.11,<0.1,,,79,,10.1,,23,<5,,,12,,1.93,,21.7,<0.01,,,0.06,,3.22,,34.8,,27,,0.43,,503,,1.09,,1.72,,24.9,,13,,790,,20,,206,<0.01,,,0.3,,4.6,<0.2,,,2.4,,276,<0.1,,,13.6,,0.26,,0.6,,2.8,,45,,1.8,,44,,49
2826,C-325995,7915,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,3.06,,3.2,,540,,0.9,,0.1,,,,,,,,0.39,,0.1,,30.8,,3.4,,12,<5,,,7.6,,1.11,,6.94,<0.01,,<0.02,,,1.75,,17.4,,9,,0.18,,243,,0.39,,0.62,,6.1,,7.3,,250,,11.3,,68.9,,0.01,,0.29,,3.2,<0.2,,,0.6,,91.1,<0.1,,,3.9,,0.12,,0.3,,0.9,,28,,0.4,,10.5,,25
2827,C-325721,7919,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,2.08,,1.8,,307,,0.6,<0.04,,,,,,,,,0.45,<0.1,,,21.8,,2.2,,13,<5,,,6.3,,0.86,,5.13,<0.01,,<0.02,,,1.11,,11.5,,10,,0.17,,136,,0.11,,0.36,,3.9,,5.4,,160,,8.7,,41,,0.01,,0.33,,2.1,<0.2,,,0.5,,54.5,<0.1,,,3.4,,0.11,,0.2,,0.7,,21,<0.1,,,5.8,,27
2828,C-325778,7979,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.48,,2,,271,,5.5,<0.04,,,,,,,,,0.28,<0.1,,,63.8,,2.5,,9,<5,,,6.9,,1.1,,23.2,,0.02,,0.04,,3.12,,28.2,,43,,0.14,,700,,2.07,,2.27,,80.1,,3.7,,140,,24.4,,176,,0.02,,0.47,,2.6,<0.2,,,3.6,,52.5,<0.1,,,10.9,,0.13,,0.5,,2.2,,12,,2.5,,25,,86
2829,C-325889,8020,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.39,,5.3,,612,,2,,0.19,,,,,,,,5.3,,0.2,,59.9,,7.8,,33,<5,,,17.3,,2.1,,12.2,,0.02,,0.04,,2.21,,30,,27,,0.91,,454,,0.86,,0.94,,13,,15.2,,580,,14.2,,103,,0.02,,0.67,,6.1,,0.3,,1.6,,247,<0.1,,,7.9,,0.29,,0.4,,1.7,,46,,1.1,,18.7,,63
2830,C-326018,8171,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.77,,5.5,,470,,1.6,,0.25,,,,,,,,0.46,,0.3,,53.4,,8.7,,25,<5,,,18.4,,2.15,,10.9,,0.03,,0.04,,1.49,,27,,24,,0.38,,535,,1.01,,0.66,,11.4,,16,,540,,20,,62.3,,0.03,,0.66,,6.9,,0.3,,1.5,,111,<0.1,,,8.6,,0.28,,0.4,,2.1,,56,,1.2,,16.2,,63
2831,C-325725,8175,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,1.27,,1.5,,203,,0.4,<0.04,,,,,,,,,1.2,<0.1,,,14.1,,1.5,,8,<5,,,4.9,,0.47,,3.11,<0.01,,<0.02,,,0.65,,7.6,,10,,0.15,,81,<0.05,,,0.13,,3.3,,3.3,,120,,6.4,,26.6,,0.01,,0.26,,1.6,<0.2,,,0.5,,44,<0.1,,,2.5,,0.08,,0.1,,0.6,,13,<0.1,,,4.5,,24
2832,C-325731,8235,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.42,,4.4,,462,,1.5,,0.09,,,,,,,,2.29,,0.1,,49.7,,5.2,,27,<5,,,10,,1.63,,11.1,,0.01,,0.02,,2.05,,24.9,,26,,0.83,,174,,1.49,,0.56,,8.9,,13.7,,500,,15.3,,88.2,,0.04,,0.49,,5.9,,0.2,,2,,133,<0.1,,,9.8,,0.21,,0.5,,2.3,,43,,0.9,,15.5,,52
2833,C-325772,8255,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,1.87,,1.6,,271,,0.5,<0.04,,,,,,,,,0.15,<0.1,,,19.9,,2.1,,10,<5,,,5.4,,0.67,,4.59,<0.01,,<0.02,,,0.92,,9.9,,10,,0.14,,116,<0.05,,,0.32,,2.8,,4.8,,120,,7.5,,34.2,<0.01,,,0.29,,2.2,<0.2,,,0.4,,39.6,<0.1,,,2.7,,0.08,,0.2,,0.6,,20,<0.1,,,5,,30
2834,C-327731,8276,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,6.35,,3.5,,480,,2.4,,0.46,,,,,,,,0.51,,0.3,,96.3,,4.9,,12,,6,,31.6,,1.9,,16.5,,0.02,,0.05,,3.33,,53,,35,,0.25,,454,,0.98,,1.52,,19.8,,10.3,,280,,25.9,,223,<0.01,,,0.64,,5.1,<0.2,,,2.3,,103,<0.1,,,19.6,,0.27,,0.7,,3.1,,34,,1.4,,33,,63
2835,C-326093,8340,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,7.08,,2.8,,867,,2.6,,0.38,,,,,,,,0.98,,0.3,,76.3,,7.6,,30,,8,,18.5,,2.51,,16.7,,0.02,,0.05,,3.57,,40,,15,,0.41,,455,,1.13,,1.87,,19.7,,14.7,,640,,39.6,,202,,0.01,,0.88,,5.9,<0.2,,,2.5,,402,<0.1,,,15.1,,0.35,,1,,2.7,,66,,2.5,,21.5,,81
2836,C-325984,8404,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.38,,5.7,,553,,1.4,,0.16,,,,,,,,0.43,,0.1,,57.1,,5.4,,14,<5,,,10.5,,1.46,,11.7,,0.02,,0.04,,1.9,,33.1,,22,,0.38,,230,,1.1,,0.84,,12.6,,6.6,,300,,15.5,,90.1,,0.02,,0.93,,5.4,<0.2,,,1.3,,129,<0.1,,,9.2,,0.25,,0.5,,2.6,,40,,1.2,,18.3,,42
2837,C-325981,8431,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,1.35,,3,,187,,0.5,,0.09,,,,,,,,0.14,<0.1,,,16.6,,1.5,,7,<5,,,4.6,,0.7,,3.39,<0.01,,<0.02,,,0.58,,13.3,,11,,0.13,,86,,0.22,,0.12,,4.3,,4.1,,100,,6.9,,29.7,<0.01,,,0.37,,1.7,<0.2,,,0.5,,31.4,<0.1,,,2.5,,0.08,,0.2,,0.5,,16,,0.4,,5,,18
2838,C-325722,8491,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.88,,3.1,,732,,1.4,<0.04,,,,,,,,,0.67,<0.1,,,42.7,,4.9,,11,<5,,,10.7,,1.29,,12,<0.01,,<0.02,,,2.02,,22.1,,13,,0.3,,249,,0.38,,1.1,,6.4,,5.6,,280,,14,,85.3,,0.02,,0.69,,4.3,<0.2,,,0.9,,204,<0.1,,,6.2,,0.17,,0.4,,1.5,,33,,0.4,,12.4,,96
2839,C-326029,8511,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,1.65,,2.1,,191,,0.5,,0.09,,,,,,,,1.64,,0.1,,17.9,,2.5,,7,<5,,,6.6,,0.76,,4.04,,0.01,<0.02,,,0.58,,9.5,,10,,0.19,,116,,0.35,,0.2,,4.3,,5.9,,220,,7,,24.6,,0.02,,0.28,,2,<0.2,,,0.5,,69.1,<0.1,,,3.1,,0.1,,0.2,,0.7,,18,,0.4,,5,,19
2840,C-325734,8596,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,3.94,,5.2,,526,,1.3,,0.07,,,,,,,,11.5,,0.2,,38.1,,7.3,,25,<5,,,15.2,,1.79,,9.74,,0.01,,0.02,,1.53,,18.7,,36,,1.31,,452,,0.71,,0.52,,8,,12.7,,800,,13,,58.1,,2.01,,0.64,,6,<0.2,,,1.2,,738,<0.1,,,6.3,,0.2,,0.3,,2.4,,51,,0.8,,14.1,,64
2841,C-325724,8687,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.56,,4.1,,526,,1.7,,0.05,,,,,,,,2.81,,0.2,,44.8,,5.8,,30,<5,,,11.2,,1.88,,11.8,,0.02,,0.02,,2.04,,23.5,,20,,0.51,,303,,0.69,,0.95,,14.1,,10.4,,320,,15.4,,85.4,,0.02,,0.71,,5.6,<0.2,,,1.5,,168,<0.1,,,8.8,,0.28,,0.4,,1.8,,44,,0.6,,15.4,,56
2842,C-325982,8747,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.89,,8.1,,373,,1.5,,0.28,,,,,,,,8.52,,0.2,,51.4,,7.6,,53,,7,,19,,2.39,,13.5,,0.03,,0.05,,2.03,,30.3,,40,,1.21,,233,,1.39,,0.26,,12.4,,27.4,,940,,15.8,,116,,0.03,,0.57,,8.3,,0.5,,1.7,,277,<0.1,,,8.9,,0.24,,0.6,,2.9,,101,,1.1,,17.3,,85
2843,C-327735,8788,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,7.92,,2.7,,918,,1.2,,0.16,,,,,,,,2.34,,0.2,,60.4,,12.2,,23,<5,,,28.2,,3.43,,20.2,,0.01,,0.04,,2.24,,29.6,,22,,0.91,,587,,0.67,,2.49,,10,,17.9,,900,,17.4,,74.4,,0.01,,0.35,,8.1,<0.2,,,1,,604,<0.1,,,5.9,,0.42,,0.3,,1,,82,,0.7,,15.7,,71
2844,C-325913,8852,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6.3,,4.8,,864,,1.5,,0.11,,,,,,,,6.38,,0.2,,71.8,,10.5,,21,<5,,,20.6,,3.85,,12.1,,0.02,,0.04,,1.96,,42.9,,23,,0.86,,618,,1.05,,1.62,,29.7,,8.8,,1220,,15,,66.9,,0.09,,0.48,,7.3,<0.2,,,1.2,,673,<0.1,,,7.4,,0.5,,0.3,,1.6,,118,,1,,16,,56
2845,C-323882,8923,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.76,,6.9,,790,,1.7,,0.16,,,,,,,,0.45,,0.2,,58.7,,7.8,,16,,6,,14.9,,1.94,,11.3,,0.02,,0.04,,2.24,,32,,20,,0.46,,300,,0.73,,0.9,,10.7,,10,,380,,20.8,,90.3,,0.02,,1.47,,7.8,<0.2,,,1.4,,133,<0.1,,,12.1,,0.32,,0.6,,2.9,,57,,1,,17.6,,61
2846,C-326036,9003,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.65,,3.5,,345,,1.8,,0.18,,,,,,,,1.17,,0.3,,44.2,,8.3,,58,,5,,25.4,,2.75,,11.8,,0.03,,0.04,,1.56,,23.2,,26,,0.84,,585,,0.47,,0.56,,9.6,,27.5,,540,,15.1,,76.5,,0.03,,0.59,,9.5,,0.2,,1.6,,75.3,<0.1,,,7.5,,0.29,,0.4,,1.7,,56,,1.1,,12.9,,76
2847,C-323896,9108,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,7.75,,4.1,,881,,3,,0.2,,,,,,,,0.99,,0.1,,79.7,,9.3,,18,,5,,16.3,,2.89,,17.2,,0.02,,0.05,,2.81,,43.1,,29,,0.64,,615,,0.71,,1.5,,16.6,,13,,460,,21.6,,110,,0.02,,0.48,,9.4,<0.2,,,2.1,,291,<0.1,,,17.1,,0.36,,0.5,,3,,66,,1.3,,25.3,,68
2848,C-326011,9195,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,2.42,,2.4,,342,,0.6,,0.1,,,,,,,,0.19,,0.1,,26.5,,3.2,,9,<5,,,6.5,,0.77,,6.31,,0.01,<0.02,,,1.11,,13.3,,12,,0.15,,171,,0.3,,0.44,,4.5,,5.4,,160,,9.9,,48.5,<0.01,,,0.32,,2.4,<0.2,,,0.6,,65.7,<0.1,,,4.1,,0.11,,0.3,,1,,18,,0.4,,8.6,,18
2849,C-325890,9199,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.31,,5.7,,448,,1.4,,0.18,,,,,,,,0.59,,0.2,,54.9,,6,,30,<5,,,13.2,,1.91,,9.8,,0.02,,0.03,,1.56,,27.2,,22,,0.42,,269,,0.55,,0.57,,9.1,,12.7,,290,,13.1,,76.1,,0.02,,0.58,,5.5,<0.2,,,1.3,,95.9,<0.1,,,7.7,,0.27,,0.4,,1.6,,48,,0.6,,14.6,,44
2850,C-326035,9275,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.07,,3.8,,608,,1.1,,0.14,,,,,,,,0.39,,0.2,,36.8,,5,,12,<5,,,9.4,,1.29,,10.5,,0.01,,0.03,,1.91,,18.4,,13,,0.22,,248,,0.68,,0.9,,8.5,,8.9,,280,,15.8,,72.2,,0.01,,0.51,,3.7,<0.2,,,1,,115,<0.1,,,6,,0.17,,0.4,,1.5,,36,,0.6,,11.9,,29
2851,C-325999,9279,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,4.34,,6.1,,425,,1.4,,0.18,,,,,,,,0.34,,0.2,,52.8,,6.8,,28,<5,,,15.1,,1.88,,10.2,,0.03,,0.03,,1.53,,29.7,,22,,0.34,,412,,0.73,,0.66,,10.1,,12.8,,350,,16.1,,80,,0.02,,0.54,,6,<0.2,,,1.1,,105,<0.1,,,7.4,,0.22,,0.4,,1.4,,46,,0.9,,15.9,,46
2852,C-327736,9300,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,8.11,,3.8,,788,,1.5,,0.31,,,,,,,,1.81,,0.2,,72.5,,13,,34,<5,,,66.1,,3.53,,21,,0.01,,0.06,,2.46,,32.4,,25,,1.41,,695,,1.13,,2.62,,9.2,,25.6,,840,,25.9,,125,,0.03,,0.42,,9.3,<0.2,,,1.3,,421,<0.1,,,9.7,,0.44,,0.6,,1.5,,96,,1.3,,19.2,,95
2853,C-325988,9364,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,2.46,,3.1,,298,,0.7,,0.12,,,,,,,,0.31,<0.1,,,38.8,,5,,20,<5,,,9.2,,0.9,,5.25,,0.02,<0.02,,,0.92,,22.3,,15,,0.19,,298,,0.47,,0.45,,7.7,,7.2,,130,,10.6,,47.5,<0.01,,,0.41,,3.1,<0.2,,,0.7,,72.5,<0.1,,,5.1,,0.19,,0.3,,1.3,,24,,0.6,,10.5,,19
2854,C-326030,9455,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,3.18,,2.6,,350,,1,,0.16,,,,,,,,0.49,,0.2,,33.6,,3.9,,15,<5,,,11.5,,1.33,,7.57,,0.02,,0.03,,1.22,,18.2,,17,,0.35,,200,,0.44,,0.43,,8.5,,8.7,,250,,14,,50.3,,0.02,,0.57,,3.8,<0.2,,,1.1,,72,<0.1,,,6.2,,0.2,,0.3,,1.3,,28,,0.7,,10,,37
2855,C-325985,9535,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,1.6,,2.2,,215,,0.4,,0.07,,,,,,,,0.12,<0.1,,,18.2,,1.7,,5,<5,,,4.8,,0.68,,3.57,<0.01,,<0.02,,,0.76,,10.8,,9,,0.14,,107,,0.24,,0.23,,3.7,,4.3,,120,,6.8,,33.7,<0.01,,,0.24,,1.7,<0.2,,,0.4,,51.4,<0.1,,,2.6,,0.09,,0.2,,0.6,,16,,0.3,,4.9,,15
2856,C-326103,9620,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.85,,5.5,,481,,1.7,,0.26,,,,,,,,4.57,,0.5,,49.2,,9.2,,31,,8,,26.9,,2.44,,13.8,,0.05,,0.06,,1.67,,24.7,,41,,1.12,,500,,1.54,,0.53,,13.4,,18.4,,1050,,29.2,,76.1,,0.25,,0.76,,8.6,,0.3,,2,,297,<0.1,,,8.9,,0.25,,0.5,,2.7,,55,,1.5,,17.3,,107
2857,C-326099,9711,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.1,,4.7,,578,,1.5,,0.24,,,,,,,,6.29,,0.5,,54,,8.4,,26,,5,,18,,1.94,,13.6,,0.02,,0.05,,1.86,,28.4,,22,,0.92,,524,,0.97,,0.73,,15.4,,14.8,,770,,21.1,,86.7,,0.03,,0.84,,6.3,<0.2,,,1.9,,181,<0.1,,,9.8,,0.26,,0.6,,2,,44,,1.3,,18.9,,62
2858,C-325886,9876,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.35,,1.7,,721,,1.1,,0.14,,,,,,,,1.95,<0.1,,,39.7,,7.8,,18,<5,,,9.9,,2.18,,12.3,<0.01,,,0.03,,1.57,,21.1,,11,,0.57,,344,,0.31,,1.79,,5.9,,8.4,,380,,11.1,,58,,0.01,,0.3,,4.8,<0.2,,,0.9,,677,<0.1,,,3.5,,0.24,,0.2,,0.8,,61,,0.4,,10.3,,43
2859,C-326100,9963,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,6.15,,2.5,,762,,2.4,,0.34,,,,,,,,0.78,,0.5,,71.5,,7.7,,25,,5,,21.1,,2.11,,17.8,,0.03,,0.09,,2.83,,33.9,,22,,0.6,,687,,2.66,,1.38,,16.2,,14.3,,770,,43.9,,109,,0.04,,0.85,,5.5,,0.3,,1.7,,272,,0.4,,9.5,,0.2,,1.1,,2.5,,44,,2.3,,14.4,,103
2860,C-325991,9967,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,3.92,,3.8,,550,,1,,0.13,,,,,,,,4.6,,0.2,,39.5,,4.5,,18,<5,,,12.5,,1.33,,8.37,,0.02,,0.03,,1.81,,22.2,,21,,0.68,,331,,0.54,,0.8,,8.7,,9.6,,460,,11.9,,75.6,,0.04,,0.48,,4.3,<0.2,,,0.9,,287,<0.1,,,5.6,,0.18,,0.4,,1.3,,29,,1,,13.2,,37
2861,C-326044,10027,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.58,,9.8,,409,,1.5,,0.25,,,,,,,,0.32,,0.1,,48.8,,6.3,,40,,7,,18.6,,2.21,,13,,0.02,,0.05,,1.72,,25.6,,41,,0.59,,167,,1.65,,0.37,,10,,19.7,,560,,18.8,,85.3,,0.03,,0.83,,8,,0.5,,1.6,,89.2,<0.1,,,9.4,,0.25,,0.5,,2.8,,79,,1,,17,,76
2862,C-325986,10132,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,6.91,,4.8,,806,,1.7,,0.1,,,,,,,,4.67,,0.2,,62.6,,32.3,,146,,26,,45.8,,6.58,,17.5,,0.03,,0.06,,1.24,,36.3,,77,,2.55,,1110,,1.22,,0.91,,43.2,,78.3,,2240,,8.1,,70.9,,0.02,,0.63,,19.6,<0.2,,,1.4,,753,<0.1,,,7.5,,1.11,,0.3,,1.3,,149,,1.6,,25.1,,77
2863,C-325891,10219,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,5.62,,2.9,,617,,2.2,,0.18,,,,,,,,0.46,<0.1,,,57.7,,9.2,,32,<5,,,16.1,,2.29,,13.1,,0.01,,0.04,,1.91,,26.5,,34,,0.55,,301,,0.52,,1.19,,9.8,,13.8,,290,,14.2,,91.6,<0.01,,,0.32,,6.5,<0.2,,,1.5,,106,<0.1,,,7.8,,0.33,,0.4,,2.8,,51,,0.6,,14,,56
2864,C-323874,10223,,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,2.03,,2,,259,,0.4,,0.06,,,,,,,,0.3,<0.1,,,22.6,,2,,11,<5,,,6.2,,0.8,,3.77,<0.01,,<0.02,,,0.93,,11.9,,14,,0.18,,104,,0.21,,0.2,,3.7,,5.1,,270,,7.5,,37.9,,0.01,,0.32,,2.4,<0.2,,,0.6,,48.3,<0.1,,,3.6,,0.1,,0.2,,0.8,,24,,0.2,,4.9,,24
